customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5164-T54724,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.24,1944.11,Yes
5165-T42299,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,23.41,788.42,No
5166-T25641,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),25.56,996.28,No
5167-T89534,Female,1,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.15,1772.55,No
5168-T16305,Female,1,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.09,450.01,Yes
5169-T28782,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.91,2722.53,Yes
5170-T88257,Male,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.95,1262.83,Yes
5171-T87963,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),68.62,834.35,No
5172-T30566,Male,1,No,Yes,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,39.8,2114.51,Yes
5173-T77766,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),98.05,1212.25,No
5174-T16511,Male,1,Yes,Yes,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.75,200.29,No
5175-T36177,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,85.36,1365.45,Yes
5176-T14765,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,87.88,3553.22,No
5177-T30354,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),37.33,1817.22,No
5178-T33929,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),23.48,370.2,No
5179-T38820,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),36.77,91.76,No
5180-T39523,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.35,2135.81,No
5181-T81088,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.44,4234.0,Yes
5182-T76163,Female,0,Yes,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.19,2775.97,Yes
5183-T87525,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,69.97,629.03,Yes
5184-T23780,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.64,1416.29,No
5185-T16589,Female,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.39,1263.29,Yes
5186-T44812,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.68,2250.65,Yes
5187-T55939,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.28,354.57,No
5188-T61493,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.09,214.88,Yes
5189-T50953,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.95,6978.26,No
5190-T75785,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),41.24,1800.4,No
5191-T29309,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.67,1398.13,No
5192-T64195,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),60.24,2845.23,No
5193-T35901,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,88.58,4684.33,No
5194-T33576,Female,1,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,53.63,3398.71,No
5195-T41508,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),78.27,3672.81,No
5196-T84711,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.66,5773.45,Yes
5197-T35464,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),30.36,1360.8,No
5198-T70281,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),106.39,3336.08,No
5199-T26260,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),53.29,2674.59,No
5200-T45440,Female,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,96.73,5249.84,Yes
5201-T66683,Female,0,No,Yes,50,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,73.24,3610.12,No
5202-T51430,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),36.31,1421.27,Yes
5203-T11987,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,53.53,1269.58,No
5204-T35105,Male,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.53,1680.02,Yes
5205-T88484,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.15,961.43,Yes
5206-T23026,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.71,1414.32,No
5207-T78309,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.38,366.53,Yes
5208-T55927,Male,1,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.31,3578.88,Yes
5209-T85414,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26.0,61.5,Yes
5210-T67535,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,81.2,1757.96,Yes
5211-T52946,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.37,635.22,No
5212-T66561,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),66.38,3823.9,No
5213-T20377,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.28,1626.23,No
5214-T63592,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),113.35,2301.45,Yes
5215-T17347,Female,0,No,Yes,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.36,452.54,Yes
5216-T43776,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,38.19,970.14,No
5217-T13783,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.04,3599.95,Yes
5218-T65798,Male,0,No,Yes,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,33.53,511.29,No
5219-T14298,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,108.95,6851.75,Yes
5220-T80204,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),65.09,1062.32,No
5221-T96207,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.39,-15.03,No
5222-T65161,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,33.09,271.06,Yes
5223-T70652,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),67.79,4307.67,No
5224-T44484,Male,1,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,37.66,2283.77,Yes
5225-T30922,Male,0,No,Yes,61,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.11,5445.33,No
5226-T44028,Male,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.59,421.2,No
5227-T30316,Female,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.44,1691.71,No
5228-T86996,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),79.82,2497.92,Yes
5229-T26968,Male,1,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),112.8,179.57,Yes
5230-T40266,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,111.36,3574.06,No
5231-T34000,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),55.59,2348.88,No
5232-T24011,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,107.58,1223.1,Yes
5233-T12866,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),117.4,3562.13,No
5234-T15898,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.99,1987.34,Yes
5235-T28395,Male,1,Yes,No,66,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,23.08,1510.0,No
5236-T49019,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),50.71,3354.26,No
5237-T14006,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,28.97,482.55,Yes
5238-T44393,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.4,1509.46,Yes
5239-T20956,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),52.96,202.7,No
5240-T60042,Male,0,Yes,No,16,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),36.85,494.4,No
5241-T16078,Male,0,Yes,Yes,63,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),38.72,2482.33,No
5242-T39631,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.51,1096.53,No
5243-T72901,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.56,5049.11,No
5244-T79497,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,86.09,3574.72,No
5245-T51574,Male,1,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.17,901.51,No
5246-T41417,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.12,1085.52,No
5247-T98020,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),22.07,1250.61,No
5248-T93639,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.02,6722.55,No
5249-T75006,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.89,1223.04,Yes
5250-T49454,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.23,2006.9,No
5251-T11587,Female,1,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,106.02,356.97,No
5252-T64710,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.41,1681.18,Yes
5253-T96567,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.11,3036.39,No
5254-T85886,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.46,878.09,No
5255-T28816,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),100.19,2630.06,No
5256-T95824,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.61,430.69,Yes
5257-T39432,Female,1,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.66,956.48,Yes
5258-T58617,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,59.75,673.35,No
5259-T82373,Male,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),31.94,822.67,No
5260-T44217,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.7,661.87,No
5261-T30884,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,114.74,203.09,Yes
5262-T15454,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.93,1404.42,Yes
5263-T84960,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.35,602.1,Yes
5264-T53618,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.08,2169.12,No
5265-T93948,Female,1,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.95,6289.38,No
5266-T72671,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),65.68,22.29,Yes
5267-T57111,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.88,165.2,Yes
5268-T49613,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),57.92,3747.24,No
5269-T95678,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,114.44,1559.46,Yes
5270-T69993,Female,1,No,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.42,1855.89,No
5271-T18848,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.55,1262.9,Yes
5272-T88672,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.43,100.82,Yes
5273-T76125,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.32,2657.18,No
5274-T96444,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.93,959.68,Yes
5275-T71602,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,35.52,2038.69,No
5276-T82045,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),28.83,1559.62,No
5277-T52222,Male,0,No,Yes,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),102.73,6035.61,No
5278-T59223,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,54.55,2010.44,Yes
5279-T75333,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,89.15,1783.61,No
5280-T62732,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.95,1486.18,No
5281-T59420,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.61,1500.48,Yes
5282-T85504,Male,1,Yes,No,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,44.18,621.97,No
5283-T12462,Female,0,No,Yes,30,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,27.9,808.31,Yes
5284-T19460,Female,0,No,Yes,63,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.24,4464.57,No
5285-T19275,Male,1,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.48,3873.53,Yes
5286-T23269,Female,0,No,No,25,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),112.89,2851.31,Yes
5287-T75942,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.32,2075.22,Yes
5288-T82920,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.45,4702.54,Yes
5289-T32553,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.99,3125.17,No
5290-T34366,Female,1,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.48,7369.24,Yes
5291-T54036,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.07,3092.36,Yes
5292-T27369,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),83.33,2169.36,No
5293-T21795,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,49.68,3357.47,No
5294-T80021,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.69,664.78,No
5295-T78154,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.91,3256.38,No
5296-T40143,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.71,207.22,No
5297-T39425,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.43,160.09,No
5298-T98209,Female,0,No,No,57,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.54,2607.08,No
5299-T85139,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),26.56,1491.84,No
5300-T15368,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.16,230.3,No
5301-T14621,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.28,4833.44,No
5302-T68829,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36.11,15.91,No
5303-T70294,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,41.26,695.05,Yes
5304-T24719,Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.09,2900.15,Yes
5305-T39227,Female,1,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.84,1596.32,No
5306-T17566,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),22.99,961.45,No
5307-T22306,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.51,6924.99,Yes
5308-T63822,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),45.07,2936.22,No
5309-T34042,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,68.47,3549.54,No
5310-T25086,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.35,852.11,Yes
5311-T27387,Male,1,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.68,4620.01,Yes
5312-T37042,Male,0,No,Yes,39,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,107.29,4133.15,No
5313-T99424,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.38,4716.24,Yes
5314-T61618,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.64,320.01,Yes
5315-T28323,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.66,5162.88,Yes
5316-T28019,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.89,2814.33,No
5317-T85426,Male,1,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),35.18,142.17,Yes
5318-T50863,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,102.04,6903.16,No
5319-T20283,Female,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.01,5530.06,No
5320-T28279,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,34.05,2423.15,No
5321-T56999,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.11,2233.62,No
5322-T72780,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,34.95,734.29,Yes
5323-T32908,Male,0,No,Yes,14,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),21.04,287.65,No
5324-T71584,Male,1,No,No,64,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,68.02,4317.07,Yes
5325-T60225,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.14,5408.32,No
5326-T47952,Male,1,Yes,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.91,1441.1,Yes
5327-T47663,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),96.15,534.88,Yes
5328-T71381,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.1,2414.63,No
5329-T57929,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,110.04,2773.56,Yes
5330-T19343,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.32,841.22,Yes
5331-T86173,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.24,48.37,Yes
5332-T49791,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),63.25,1950.48,No
5333-T39134,Female,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.51,1941.66,No
5334-T57101,Male,1,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),46.32,2798.77,No
5335-T79443,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.27,739.31,Yes
