customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15607942,748,Spain,Female,27,4,116672.26,4,1,1,42418.93,0
15607943,567,Germany,Male,53,3,25999.19,1,1,0,29880.22,1
15607944,591,Spain,Female,56,5,11365.29,1,1,1,38965.26,0
15607945,627,Germany,Female,52,6,85159.52,1,1,0,14188.74,1
15607946,496,France,Male,63,10,18852.25,2,1,1,52417.1,1
15607947,600,Spain,Male,70,2,69410.43,4,1,1,94118.17,1
15607948,609,France,Male,20,7,68828.02,1,1,0,10278.32,0
15607949,369,Spain,Male,62,3,30158.07,4,1,1,148627.85,1
15607950,500,France,Female,63,6,88763.87,1,0,1,11306.18,0
15607951,522,France,Male,73,7,55957.85,4,1,1,144258.35,0
15607952,535,Spain,Female,58,1,179.19,1,1,1,84265.82,0
15607953,675,Spain,Female,58,8,77860.82,4,1,0,43840.76,0
15607954,525,France,Female,43,8,30669.77,3,1,1,157488.71,0
15607955,526,Spain,Male,28,9,70097.32,3,1,1,153439.5,0
15607956,586,Spain,Male,61,1,51444.54,4,1,0,65788.64,1
15607957,515,Spain,Male,28,7,100073.96,2,1,0,100224.92,0
15607958,370,Germany,Female,20,3,13055.81,4,1,0,130661.88,0
15607959,694,France,Female,29,9,40968.36,2,1,1,104307.47,0
15607960,758,Germany,Female,24,5,35785.76,1,1,1,94361.01,0
15607961,567,Spain,Female,35,9,83074.11,4,0,1,68938.16,0
15607962,824,Spain,Male,44,8,35190.66,2,1,1,159436.01,0
15607963,762,France,Male,29,8,7373.68,4,1,1,44107.39,0
15607964,691,France,Male,19,10,28744.59,3,0,0,133334.99,0
15607965,518,Germany,Female,42,5,199610.81,3,1,0,90610.37,0
15607966,431,Germany,Male,41,7,163015.83,4,1,1,170678.79,0
15607967,501,Germany,Female,42,5,4604.55,1,1,1,170058.08,0
15607968,620,Germany,Female,26,5,107317.71,4,1,0,141104.3,0
15607969,605,Germany,Male,41,3,44440.89,4,1,1,159372.82,0
15607970,483,France,Female,44,8,70303.67,4,1,1,134984.64,0
15607971,740,France,Male,49,2,50863.66,4,1,1,20662.53,0
15607972,728,Spain,Male,53,0,108035.69,2,0,1,119944.79,0
15607973,531,Germany,Male,74,7,31745.81,3,0,1,78474.05,0
15607974,787,Spain,Male,52,10,98024.4,4,1,0,104476.21,0
15607975,762,Spain,Female,42,1,71675.26,3,1,0,18399.62,0
15607976,454,Spain,Female,26,5,169509.93,2,1,0,170619.09,0
15607977,406,France,Female,70,6,50687.04,4,1,1,183166.26,0
15607978,777,France,Female,49,3,51227.35,2,1,0,171956.57,0
15607979,415,France,Female,23,3,9303.26,3,1,0,121296.38,0
15607980,747,France,Female,56,3,4383.76,3,1,1,166753.14,0
15607981,499,Spain,Male,54,7,47470.44,1,0,1,103006.28,1
15607982,492,Spain,Male,74,3,61347.06,1,0,1,161368.06,0
15607983,783,France,Male,52,2,12124.6,4,1,1,101319.91,1
15607984,525,France,Male,72,5,171124.24,3,1,0,174007.75,0
15607985,541,Spain,Female,55,6,12591.06,1,1,0,70644.6,1
15607986,845,France,Female,72,3,77659.12,2,0,0,191584.8,0
15607987,776,France,Male,69,7,87603.26,4,1,1,18727.64,0
15607988,618,Spain,Male,46,2,37745.32,1,0,0,113762.61,0
15607989,648,Germany,Female,71,0,7221.44,2,0,1,110232.55,0
15607990,350,France,Female,25,5,42792.3,3,1,1,129564.87,0
15607991,557,France,Male,25,1,5637.09,1,1,1,108356.38,0
15607992,426,France,Male,46,3,1530.68,1,1,0,130224.08,0
15607993,809,Spain,Male,53,0,84572.58,4,1,1,188591.9,0
15607994,473,Germany,Female,36,2,54417.54,4,0,0,63657.41,1
15607995,451,France,Male,52,5,5305.55,2,0,1,147731.15,1
15607996,644,Germany,Female,23,4,73485.15,2,1,1,118314.79,0
15607997,618,France,Female,30,2,16944.35,1,0,1,126127.52,0
15607998,559,France,Male,59,0,73413.92,2,1,0,97991.32,1
15607999,357,Germany,Male,62,10,127509.91,4,1,0,81291.27,1
15608000,744,Germany,Male,21,0,96891.61,3,0,1,85159.02,0
15608001,419,France,Female,49,0,51904.74,3,1,0,83800.16,0
15608002,673,Spain,Female,28,10,1990.4,2,1,1,181158.48,0
15608003,569,Spain,Male,47,1,84869.23,1,1,1,190842.92,0
15608004,525,France,Female,56,6,250000.0,4,1,0,167122.41,0
15608005,820,Germany,Female,67,3,9862.66,2,1,1,39203.32,1
15608006,629,Spain,Female,59,7,9032.76,1,0,0,65084.37,1
15608007,434,Spain,Female,24,0,103475.58,3,1,0,53098.62,1
15608008,413,Germany,Female,71,2,106587.58,4,1,1,152552.61,0
15608009,593,Spain,Male,31,5,119100.77,2,1,0,11715.61,0
15608010,547,France,Male,18,2,250000.0,3,1,1,108272.35,0
15608011,566,Spain,Female,35,6,7968.41,4,1,0,135970.52,1
15608012,810,Germany,Female,18,1,33687.56,4,1,1,58051.05,0
15608013,580,Germany,Male,74,0,29888.08,2,1,1,173760.0,1
15608014,622,Germany,Female,23,1,21029.32,2,0,1,35442.11,0
15608015,620,France,Female,24,7,89635.32,2,1,1,103587.06,0
15608016,618,France,Male,67,8,32986.26,4,0,1,84668.89,0
15608017,723,Spain,Female,71,3,11915.76,3,0,1,100086.1,1
15608018,813,Spain,Female,27,10,86951.52,2,0,1,139835.59,0
15608019,485,France,Male,27,6,15097.07,4,0,0,78081.15,0
15608020,387,France,Male,58,1,165359.86,1,1,0,124124.07,0
15608021,486,France,Female,45,7,124288.18,4,1,0,28856.69,0
15608022,723,France,Female,43,0,103053.77,3,1,0,34514.15,0
15608023,672,Germany,Male,41,5,33327.03,4,1,1,25801.48,1
15608024,645,France,Female,63,6,93923.48,1,1,0,102447.96,0
15608025,664,France,Male,49,9,80941.31,3,0,0,194444.28,0
15608026,362,France,Female,73,9,27953.37,2,1,1,34870.66,0
15608027,648,Spain,Male,39,1,6673.92,4,0,1,121283.48,0
15608028,427,France,Female,22,3,123589.38,3,0,0,71110.04,0
15608029,448,France,Male,40,0,1917.79,4,0,0,147132.56,0
15608030,763,France,Male,58,1,19169.45,2,1,1,21243.03,0
15608031,465,France,Male,36,5,28669.28,1,1,1,85214.67,1
15608032,434,Spain,Female,30,3,10673.77,4,1,0,62775.05,0
15608033,489,France,Female,31,10,14218.55,4,1,0,53280.15,1
15608034,694,France,Female,67,6,3862.61,3,1,1,132040.4,0
15608035,779,Spain,Male,28,1,250000.0,4,1,1,126882.14,1
15608036,369,France,Female,58,7,80771.78,1,1,0,86040.33,1
15608037,661,Spain,Male,63,7,113475.33,2,1,0,107173.5,0
15608038,467,France,Male,48,0,35869.2,2,0,0,63403.45,1
15608039,611,France,Female,61,6,106944.04,3,0,0,96336.61,0
15608040,537,France,Female,57,5,69885.97,2,1,1,159254.69,0
15608041,729,Spain,Male,52,5,117838.78,3,1,1,65651.95,0
15608042,820,France,Female,57,8,113895.51,4,0,0,64049.77,0
15608043,498,France,Female,65,8,85563.58,3,1,1,131410.91,0
15608044,509,France,Female,59,4,96586.48,4,1,1,166326.31,1
15608045,727,France,Female,50,3,45395.75,4,1,0,165990.69,0
15608046,609,Germany,Male,52,2,63821.63,1,0,1,82251.2,0
15608047,773,France,Female,23,6,17342.99,3,1,1,24473.12,0
15608048,535,France,Female,53,2,32940.47,3,0,0,45855.38,0
15608049,815,France,Male,73,4,70076.17,1,1,1,42715.87,1
15608050,509,Spain,Female,27,0,28348.74,4,1,0,38694.4,0
15608051,652,Germany,Male,25,4,50451.45,3,1,1,192506.57,0
15608052,839,France,Female,33,7,90407.28,4,0,0,78796.9,1
15608053,657,France,Female,27,6,250000.0,2,0,0,120321.57,0
15608054,686,France,Male,58,3,65797.92,4,1,1,91594.03,0
15608055,390,France,Female,54,5,77829.67,3,0,1,183391.99,0
15608056,569,Germany,Female,40,7,6123.21,2,1,1,150921.79,0
15608057,762,France,Male,67,3,46342.95,3,1,0,147498.45,0
15608058,680,Germany,Female,55,7,91855.03,4,1,0,97618.29,0
15608059,682,Germany,Male,69,1,18573.68,2,0,0,151840.1,0
15608060,643,France,Male,73,5,16064.67,3,1,0,162244.12,0
15608061,603,France,Male,33,0,250000.0,4,1,0,196737.15,0
15608062,435,France,Male,26,10,2805.44,2,1,1,36370.26,1
15608063,814,France,Male,51,8,202940.92,3,1,0,138401.48,0
15608064,652,Germany,Female,55,9,213252.14,4,1,1,47164.04,0
15608065,718,France,Male,30,10,99276.85,4,0,0,130318.32,0
15608066,359,Germany,Female,29,6,5817.59,2,1,0,56167.63,1
15608067,545,Spain,Female,45,0,56167.57,2,1,1,24398.33,0
15608068,713,Spain,Male,55,1,10651.1,3,1,0,154988.37,0
15608069,703,Spain,Male,47,5,2803.19,4,0,1,84206.77,0
15608070,798,France,Female,47,4,110320.64,1,1,1,56733.49,0
15608071,765,Spain,Female,56,0,119213.65,4,1,0,158630.08,0
15608072,707,France,Female,67,1,10910.16,2,1,1,85796.47,1
15608073,638,Germany,Male,36,3,73222.91,2,1,0,51981.22,0
15608074,508,Germany,Female,73,4,229763.67,1,1,1,129454.81,1
15608075,584,France,Male,26,5,16420.48,4,1,1,52597.76,0
15608076,610,France,Female,20,2,89022.93,3,0,0,193054.05,1
15608077,451,France,Female,20,7,250000.0,2,1,0,107040.34,0
15608078,674,Spain,Female,53,1,41196.61,3,1,0,177875.89,0
15608079,769,France,Male,28,3,4584.42,2,1,1,23577.6,1
15608080,614,France,Male,48,2,33781.39,1,1,1,90035.73,0
15608081,525,France,Male,38,10,222600.12,3,0,1,12005.18,1
15608082,606,Germany,Male,62,1,41578.88,1,1,1,114205.57,0
15608083,367,Spain,Female,65,3,69193.33,4,1,1,75329.36,0
15608084,706,Germany,Male,69,3,5095.26,4,1,1,154019.81,0
15608085,683,Germany,Male,44,4,114299.96,1,0,1,23538.02,0
15608086,623,France,Male,56,4,114335.43,1,0,1,95786.96,0
15608087,667,Germany,Male,45,6,70441.63,4,1,0,62474.73,0
15608088,623,Spain,Female,45,9,8776.05,2,1,0,80032.51,0
15608089,821,France,Female,53,0,70104.45,1,1,0,140430.75,0
15608090,580,Germany,Female,63,6,234.16,1,0,0,57904.02,1
15608091,664,France,Female,26,3,250000.0,4,1,1,164339.5,0
15608092,474,France,Female,18,2,79746.84,1,0,0,53881.52,0
15608093,757,France,Female,39,5,9952.59,2,1,1,127201.48,0
15608094,398,Spain,Male,72,8,1249.59,3,1,0,131970.1,1
15608095,427,France,Male,72,10,21571.81,4,1,1,68729.88,0
15608096,431,France,Female,40,4,126446.91,3,1,0,93500.13,0
15608097,778,Germany,Male,35,4,33185.39,4,1,1,34607.84,1
15608098,499,France,Female,52,4,143222.16,1,0,1,89292.4,1
15608099,478,France,Female,55,2,16371.04,3,0,0,136389.18,1
15608100,626,Spain,Female,47,3,165172.26,2,1,0,96230.91,1
15608101,568,France,Male,26,10,60115.8,4,1,1,106828.87,0
15608102,362,Spain,Male,30,7,132595.26,4,1,1,66035.63,0
15608103,531,France,Male,74,2,20076.44,4,1,0,189541.15,0
15608104,658,France,Male,51,10,110627.53,3,1,1,54995.41,0
15608105,780,France,Male,73,0,235420.87,2,1,0,17835.34,0
15608106,424,France,Male,18,2,38153.12,2,1,1,151132.31,0
15608107,583,France,Male,31,6,198116.56,3,1,0,181381.83,0
15608108,539,France,Female,18,7,8548.56,3,0,0,60244.28,0
15608109,479,France,Female,44,8,46227.29,1,1,0,95769.92,1
15608110,417,Spain,Female,24,6,23227.31,3,0,1,72554.43,1
15608111,505,Spain,Female,25,0,23649.14,4,1,0,169712.95,0
15608112,507,France,Male,33,10,37774.79,1,1,0,71004.54,0
15608113,785,France,Female,40,9,60262.82,1,1,0,23560.67,0
15608114,723,France,Female,47,7,30361.93,2,1,0,143425.25,1
15608115,583,France,Male,26,2,35885.22,3,0,1,184394.51,0
15608116,518,Spain,Female,71,5,47630.41,3,1,1,170379.15,0
15608117,719,Spain,Female,60,2,21793.43,3,0,1,117527.0,0
15608118,457,France,Female,37,8,130363.59,1,0,0,96896.97,1
15608119,717,Germany,Female,50,8,121917.35,3,0,0,39859.52,0
15608120,465,Germany,Male,45,8,35232.92,2,1,1,74115.83,0
15608121,558,Germany,Male,68,4,69196.28,4,0,0,107380.21,0
15608122,830,Spain,Female,50,2,11703.8,4,1,0,14016.39,0
15608123,628,France,Female,43,4,140088.06,2,1,0,29713.92,0
15608124,528,France,Male,50,7,113356.76,2,1,0,115217.72,0
15608125,442,Germany,Female,30,6,220758.87,4,1,0,73264.55,0
15608126,818,France,Male,55,0,123153.85,4,1,1,71945.37,0
15608127,407,Germany,Male,44,5,64629.57,1,1,0,98788.02,0
15608128,555,France,Male,48,8,37415.3,3,1,1,50715.1,0
15608129,403,France,Female,37,1,33784.52,2,1,1,46025.27,0
15608130,775,France,Male,32,2,4306.36,4,1,1,40598.85,1
15608131,352,Spain,Male,22,9,83396.0,1,1,1,124318.24,0
15608132,579,Spain,Male,43,1,166324.65,4,1,0,11611.62,0
15608133,363,France,Male,24,10,87398.55,2,1,1,72358.76,0
15608134,597,France,Female,72,6,36109.15,3,1,1,181493.59,0
15608135,708,France,Male,72,4,250000.0,2,1,0,188136.5,0
15608136,841,France,Female,35,4,62729.89,2,0,1,49736.06,0
15608137,830,France,Male,39,1,53051.39,3,1,1,19867.44,0
15608138,767,Spain,Male,64,2,11984.66,3,1,1,33308.23,0
15608139,672,Spain,Male,69,10,12274.0,3,1,0,101704.6,0
15608140,621,Spain,Male,65,9,38111.3,4,1,1,90630.2,0
15608141,453,Spain,Female,48,2,74771.89,2,1,0,122572.99,0
15608142,580,Spain,Male,39,2,16487.87,2,1,1,195410.27,0
15608143,673,Spain,Female,64,1,220617.92,1,1,1,162536.41,0
15608144,527,Spain,Male,60,1,21246.56,2,1,0,24300.79,0
15608145,550,Spain,Male,30,0,250000.0,3,1,1,34277.21,0
15608146,784,Spain,Male,18,3,40655.97,1,1,1,45314.01,0
15608147,485,Germany,Female,31,8,22307.66,4,1,0,57641.66,0
15608148,584,France,Female,66,4,16904.31,2,1,1,19282.75,1
15608149,608,Germany,Female,19,5,221782.29,1,1,0,169439.47,1
15608150,830,Germany,Male,24,6,67001.09,1,1,0,181290.8,1
15608151,720,Spain,Male,70,8,2285.85,4,1,1,113995.82,0
15608152,454,France,Male,65,2,65293.22,1,1,0,180890.42,1
15608153,707,France,Female,69,3,167604.68,1,1,0,179476.72,0
15608154,801,Germany,Male,48,5,12441.61,4,1,0,67598.11,1
15608155,373,France,Male,64,3,36083.44,2,0,1,95127.45,0
15608156,787,France,Female,32,3,105942.09,1,1,0,50486.77,0
15608157,726,Spain,Female,26,8,19610.48,2,1,0,198661.32,0
15608158,671,Germany,Female,64,9,250000.0,2,1,0,120748.39,0
15608159,403,Germany,Female,49,2,99141.78,1,0,0,150963.03,1
15608160,388,Spain,Male,63,8,25575.09,1,1,1,191676.2,0
15608161,734,Germany,Male,19,8,17428.88,3,1,0,20312.8,0
15608162,472,France,Male,66,8,250000.0,4,1,1,82763.7,1
15608163,601,Spain,Female,24,0,68502.77,2,0,0,81468.19,0
15608164,584,Spain,Female,57,7,84829.79,3,1,1,98843.26,0
15608165,817,Germany,Female,35,1,137201.68,2,1,1,57367.03,0
15608166,502,France,Male,44,7,28196.61,2,1,0,53506.22,0
15608167,699,Spain,Female,35,10,37122.79,4,1,1,135479.39,0
15608168,456,France,Female,51,10,35829.27,2,1,0,153725.94,0
15608169,454,France,Female,26,3,38793.83,3,0,0,48025.28,0
15608170,386,Germany,Female,22,3,175965.23,4,1,0,108602.6,0
15608171,533,Germany,Male,30,7,250000.0,4,1,1,17715.53,0
15608172,792,Spain,Male,52,7,20963.33,1,1,1,96127.93,1
15608173,615,France,Male,21,8,94990.61,3,1,0,85022.69,1
15608174,488,Germany,Female,55,3,151921.27,4,1,1,98236.61,0
15608175,490,France,Female,37,2,1940.63,4,1,1,25293.45,1
15608176,600,Spain,Female,63,7,42002.99,2,1,1,97271.74,0
15608177,810,Germany,Female,45,6,108023.85,4,0,0,161508.66,0
15608178,450,France,Female,55,7,6001.35,3,1,1,126955.81,0
15608179,576,France,Male,56,6,80544.69,1,1,1,98100.02,0
15608180,557,Spain,Male,73,0,20877.24,2,1,0,135863.13,0
15608181,384,Spain,Male,46,7,7405.56,1,1,1,28096.93,1
15608182,654,France,Female,47,1,4865.37,4,0,1,16050.84,0
15608183,727,France,Male,24,8,65661.4,2,1,1,181116.44,0
15608184,531,Germany,Female,55,6,49589.39,4,1,1,195008.46,0
15608185,599,France,Male,30,8,30833.32,4,1,1,167925.47,0
15608186,784,Spain,Female,56,3,116117.46,3,0,0,76145.09,0
15608187,716,Germany,Male,64,2,38812.17,1,0,0,140297.72,0
15608188,619,France,Male,41,0,98403.95,3,1,0,66011.31,0
15608189,542,France,Male,47,3,70229.97,2,1,1,22577.61,0
15608190,737,Germany,Male,51,3,132445.0,4,1,0,84696.8,0
15608191,469,France,Female,33,1,36137.29,4,1,1,13322.81,0
15608192,596,France,Male,58,2,84319.86,1,1,1,48283.19,0
15608193,579,France,Female,40,7,36190.76,4,0,0,17165.3,0
15608194,542,Germany,Male,26,1,68724.5,1,1,1,118073.09,0
15608195,636,Spain,Male,66,8,32348.67,2,1,1,142261.76,0
15608196,670,France,Female,71,4,54291.69,2,1,1,138369.09,1
15608197,827,Germany,Female,65,5,52932.76,1,1,1,72348.22,0
15608198,383,Spain,Male,60,4,2058.94,4,0,1,27251.44,0
15608199,790,France,Female,42,5,35752.52,2,1,0,111308.46,0
15608200,358,France,Female,65,5,125607.18,2,1,1,16444.5,0
15608201,490,Germany,Male,29,3,80089.99,1,1,0,65672.79,0
15608202,714,France,Male,63,10,77644.89,1,1,1,153745.9,0
15608203,617,Spain,Female,71,4,1259.91,4,0,1,131950.25,1
15608204,461,Germany,Male,27,5,31649.77,4,1,0,25357.76,0
15608205,550,Germany,Female,31,6,95989.82,4,1,1,196574.21,0
15608206,507,Germany,Female,72,10,39848.08,2,1,1,98591.26,0
15608207,784,Germany,Female,47,4,38458.05,1,1,1,129044.64,0
15608208,437,Spain,Female,22,2,45716.52,2,0,0,172085.14,0
15608209,790,France,Male,65,2,4771.53,2,1,1,113830.22,0
15608210,602,Germany,Female,33,2,26768.29,1,1,1,65101.53,0
15608211,727,Germany,Male,72,10,17208.85,2,0,0,184579.39,1
15608212,540,France,Male,23,2,24497.51,3,1,0,161764.01,0
15608213,365,France,Male,59,0,24985.87,3,1,1,158732.35,0
15608214,353,France,Female,30,6,66663.61,4,0,0,42287.27,1
15608215,443,Germany,Female,73,9,30775.68,2,1,1,184721.89,1
15608216,625,France,Female,47,10,216540.83,4,1,0,35249.06,1
15608217,603,Spain,Female,47,3,34207.41,1,0,0,49781.5,0
15608218,588,France,Female,48,3,22025.05,1,0,0,196367.2,1
15608219,439,Spain,Female,68,2,155072.69,2,1,0,133390.77,0
15608220,830,France,Female,43,10,157499.67,4,1,0,174305.27,0
15608221,620,France,Female,31,3,85388.29,4,1,1,103637.97,0
15608222,837,Spain,Female,46,7,22970.08,3,1,0,93732.89,0
15608223,620,France,Male,64,5,19241.05,2,1,0,30780.39,1
15608224,387,Spain,Male,34,7,42609.58,4,0,1,95609.49,0
15608225,513,Germany,Male,42,1,117422.74,2,1,0,128085.06,1
15608226,430,Germany,Female,52,2,143922.3,4,0,0,181161.13,0
15608227,400,Germany,Male,59,6,129274.62,1,1,1,173040.85,0
15608228,692,France,Female,52,0,20753.39,2,1,1,158913.2,1
15608229,575,France,Male,28,0,21430.25,3,1,1,95868.97,0
15608230,758,Germany,Male,69,8,6169.36,3,1,0,29886.99,1
15608231,448,France,Male,45,5,2797.44,2,0,0,17610.06,0
15608232,451,France,Female,22,9,12376.88,3,1,1,20573.43,0
15608233,482,Germany,Male,41,6,189661.74,3,0,0,93715.68,0
15608234,424,France,Male,73,6,40319.05,2,0,0,127464.63,0
15608235,811,Germany,Male,57,4,77754.67,2,0,0,62373.15,0
15608236,608,France,Female,18,0,25138.93,3,0,0,34002.89,0
15608237,401,France,Female,43,4,95061.38,1,0,0,104566.45,1
15608238,565,Spain,Female,64,5,66620.79,4,1,1,17208.2,0
15608239,638,Spain,Female,45,0,1226.57,3,0,1,109769.59,1
15608240,440,Spain,Female,25,6,31057.44,3,0,1,64671.14,0
15608241,630,France,Female,38,4,19636.55,1,1,1,196739.9,0
15608242,753,Germany,Male,52,9,216000.02,4,0,0,54803.23,0
15608243,513,France,Male,59,9,2532.14,1,1,0,48240.49,1
15608244,488,France,Male,54,0,96305.77,2,1,0,25210.99,0
15608245,783,Spain,Male,22,5,13268.72,1,0,1,116678.46,0
15608246,850,France,Male,63,2,13019.19,4,1,1,166986.62,0
15608247,645,Spain,Female,50,10,7647.26,2,0,1,132164.13,0
15608248,426,France,Female,44,5,174755.19,1,1,1,164532.25,1
15608249,750,Germany,Female,30,3,250000.0,2,1,1,79471.85,0
15608250,592,France,Male,58,10,76721.62,4,0,0,95700.29,0
15608251,717,France,Female,38,1,250000.0,4,1,1,193971.45,0
15608252,795,France,Female,67,6,235482.77,3,1,1,76179.08,0
15608253,644,Spain,Male,19,10,249193.15,4,1,1,127047.37,0
15608254,611,France,Male,24,3,52776.55,1,1,1,105758.87,0
15608255,406,Spain,Female,74,0,4593.55,4,1,0,38253.18,1
15608256,615,Spain,Female,38,7,118548.42,1,0,1,172926.88,0
15608257,843,France,Male,69,0,133593.1,4,1,0,41678.22,1
15608258,438,France,Female,51,9,18161.94,2,1,1,18550.95,0
15608259,738,Germany,Female,61,9,110954.92,3,1,0,61533.43,1
15608260,537,France,Male,53,0,99697.18,2,0,1,128450.52,0
15608261,356,Spain,Female,63,3,168841.26,4,1,0,177123.63,0
15608262,780,Spain,Male,21,3,123932.99,1,1,1,58402.29,0
15608263,368,Spain,Male,58,8,14499.21,3,1,0,140045.26,0
15608264,481,France,Male,47,2,12340.24,2,0,1,196297.83,0
15608265,679,Germany,Male,56,3,34063.51,4,0,0,81394.12,1
15608266,521,France,Male,62,3,101653.35,1,1,1,157090.35,0
15608267,717,Germany,Male,41,0,83615.68,1,0,0,68942.77,1
15608268,623,Spain,Male,50,8,13381.87,1,0,1,86098.33,0
15608269,780,Germany,Female,40,0,62482.34,2,0,0,147705.56,0
15608270,694,Germany,Male,51,2,21879.86,4,0,1,169802.99,0
15608271,827,France,Female,29,3,250000.0,2,0,0,39585.3,0
15608272,761,France,Male,41,6,26680.24,3,0,0,65531.09,0
15608273,787,France,Male,38,9,250000.0,2,1,1,178177.95,0
15608274,630,France,Male,53,8,13871.91,1,1,1,167213.08,0
15608275,443,France,Female,74,5,10774.4,3,1,0,46696.44,1
15608276,480,France,Female,22,7,27906.21,3,1,0,94685.92,1
15608277,550,France,Female,60,7,57672.79,3,1,0,75300.27,1
15608278,592,Germany,Male,66,0,134889.45,4,1,1,91549.17,0
15608279,582,France,Female,54,7,250000.0,2,1,0,117411.16,0
15608280,809,Spain,Male,72,5,49682.45,2,1,1,33385.05,0
15608281,741,Germany,Female,63,3,193999.41,2,1,0,90880.09,0
15608282,355,Spain,Female,64,2,193138.35,2,0,1,144232.14,0
15608283,676,France,Female,59,9,5417.48,2,1,0,47906.04,0
15608284,676,Spain,Female,74,4,132715.65,1,0,1,148733.39,0
15608285,387,Germany,Male,38,5,44965.28,2,1,1,42328.82,0
15608286,535,Spain,Male,22,8,40457.94,3,1,1,185669.71,1
15608287,422,Spain,Male,20,0,39453.84,3,1,1,162298.88,0
15608288,606,France,Female,70,3,160536.31,2,0,0,180830.92,0
15608289,433,France,Male,22,9,43755.61,3,0,0,186122.25,0
15608290,429,Germany,Male,33,8,82166.31,4,1,1,62071.02,0
15608291,783,Germany,Male,37,10,96798.75,2,1,0,11924.61,0
15608292,567,France,Female,39,4,99454.5,2,1,1,159864.12,0
15608293,522,Spain,Male,74,9,42694.73,1,1,1,93777.09,1
15608294,425,Germany,Male,36,1,24829.31,3,1,0,182520.63,0
15608295,753,France,Male,20,10,83940.01,1,0,0,38874.77,0
15608296,653,Spain,Male,59,6,84230.16,3,1,1,164196.14,0
15608297,668,France,Female,30,6,34356.87,4,0,1,148370.48,0
15608298,403,France,Female,45,2,2022.77,1,1,1,125862.41,0
15608299,699,France,Male,55,6,90784.64,3,1,0,69039.08,0
15608300,756,France,Female,22,3,33781.61,4,1,0,177883.81,0
15608301,834,Spain,Male,57,8,23106.56,4,1,1,194559.55,0
15608302,763,France,Female,57,6,74612.17,1,0,0,131820.55,1
15608303,475,Germany,Male,26,8,170961.59,2,1,1,30154.38,0
15608304,812,France,Female,65,5,52425.07,3,1,1,104347.44,0
15608305,727,France,Female,57,10,159706.64,3,0,0,66714.39,1
15608306,694,France,Male,54,7,200914.35,4,1,1,52832.67,0
15608307,413,Germany,Female,28,7,226475.2,4,1,1,163877.35,0
15608308,460,Spain,Male,47,10,39620.46,3,1,1,168523.11,0
15608309,534,France,Female,46,3,65000.53,2,0,1,69918.87,0
15608310,705,France,Male,72,5,1743.31,1,1,1,104786.32,0
15608311,761,Spain,Female,57,8,112810.67,1,0,0,102886.04,1
15608312,366,France,Male,54,5,177194.31,3,1,0,113893.59,0
15608313,462,Germany,Female,52,4,22393.43,1,1,1,120181.37,0
15608314,555,Germany,Male,57,9,250000.0,4,1,1,99834.81,0
15608315,601,Germany,Male,40,0,6946.83,3,1,0,124194.01,0
15608316,462,Spain,Female,58,2,27216.25,1,1,1,169160.04,0
15608317,730,Spain,Male,70,9,98300.25,4,1,1,99659.45,1
15608318,704,France,Male,40,8,72174.33,1,0,1,98562.8,0
15608319,664,France,Female,21,8,250000.0,1,0,1,57534.42,0
15608320,623,France,Female,31,5,120948.47,1,1,0,98626.43,1
15608321,486,France,Male,18,7,26093.27,1,0,0,158656.45,1
15608322,786,France,Male,36,7,67806.67,2,0,1,180250.1,0
15608323,710,France,Female,65,2,250000.0,2,1,0,39572.29,0
15608324,375,France,Male,30,6,93160.49,4,0,0,85615.54,0
15608325,706,Germany,Male,45,2,29433.41,2,1,1,170912.84,1
15608326,828,France,Female,27,6,19867.1,4,1,0,181410.24,1
15608327,697,Germany,Female,44,4,61977.69,4,0,0,10200.78,0
15608328,621,France,Female,53,8,44473.4,3,1,0,24003.37,0
15608329,713,Germany,Female,58,6,71027.89,4,1,1,88132.3,1
15608330,397,Spain,Female,61,6,13918.52,3,0,1,34255.96,0
15608331,715,Spain,Male,37,9,48873.49,2,1,0,136323.64,0
15608332,692,Spain,Female,41,8,794.62,1,1,1,174591.89,0
15608333,480,France,Male,53,1,17453.01,1,1,1,158718.46,0
15608334,834,Spain,Male,40,1,41724.41,3,0,0,47915.96,0
15608335,713,Spain,Male,31,10,250000.0,1,0,1,187439.99,0
15608336,534,Germany,Male,73,7,8079.09,1,0,1,23096.69,1
15608337,629,Germany,Male,23,2,59.63,4,1,0,77127.5,0
15608338,354,Spain,Male,43,2,28896.22,4,1,1,28623.29,0
15608339,713,Germany,Female,67,4,42278.72,1,1,1,114617.2,0
15608340,415,Spain,Female,74,8,80288.96,4,1,1,30185.13,0
15608341,668,France,Male,37,9,108712.18,1,1,0,156738.08,0
15608342,828,France,Male,44,0,37555.2,3,0,1,150941.83,0
15608343,773,Germany,Female,30,10,178042.95,1,1,1,187634.76,0
15608344,763,Spain,Female,39,4,18321.05,3,1,0,35926.7,0
15608345,632,France,Female,64,8,112991.52,4,1,0,126938.67,1
15608346,580,Spain,Male,74,2,74952.35,1,1,1,106903.39,1
15608347,742,Spain,Male,50,5,93895.1,4,1,1,67329.44,0
15608348,390,Germany,Female,69,6,1149.03,4,1,1,187532.34,0
15608349,506,Spain,Female,33,5,210446.84,1,1,0,184196.02,0
15608350,450,Germany,Female,30,2,11232.88,4,0,0,168489.23,0
15608351,534,France,Female,21,8,9247.84,3,1,1,173583.58,1
